,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado
13777,151,30,negras,4n3/1pp1kppp/3p1n2/2PPp3/1Pr1P2P/5rPB/3N1PK1/7R w - - 0 31,Rxc4,-157.0,d2c4,1
13778,151,31,blancas,4n3/1pp1kppp/3p1n2/2PPp3/1PN1P2P/5rPB/5PK1/7R b - - 0 31,Nxc4,283.0,f3c3,1
13779,151,31,negras,4n3/1pp1kppp/3p1n2/2PPp3/1PN1P2P/1r4PB/5PK1/7R w - - 1 32,Rb3,-183.0,h1a1,1
13780,151,32,blancas,4n3/1pp1kppp/2Pp1n2/3Pp3/1PN1P2P/1r4PB/5PK1/7R b - - 0 32,c6,299.0,b7c6,1
13781,151,32,negras,4n3/2p1kppp/1pPp1n2/3Pp3/1PN1P2P/1r4PB/5PK1/7R w - - 0 33,b6,-222.0,h1a1,1
13782,151,33,blancas,4n3/2p1kppp/1pPp1n2/3Pp3/1PN1P2P/1r3PPB/6K1/7R b - - 0 33,f3,165.0,b3b4,1
13783,151,33,negras,4n3/2p1kppp/1pPp1n2/3Pp3/1rN1P2P/5PPB/6K1/7R w - - 0 34,Rxb4,-164.0,h1c1,1
13784,151,34,blancas,4n3/2p1kppp/1pPp1n2/3Pp3/1r2P2P/4NPPB/6K1/7R b - - 1 34,Ne3,263.0,g7g6,1
13785,151,34,negras,4n3/2p1kppp/1pPp1n2/3Pp3/4P2P/4NPPB/1r4K1/7R w - - 2 35,Rb2+,-264.0,g2g1,1
13786,151,35,blancas,4n3/2p1kppp/1pPp1n2/3Pp3/4P2P/4NPPB/1r6/6KR b - - 3 35,Kg1,243.0,h7h5,1
13787,151,35,negras,4n3/2p1kp1p/1pPp1np1/3Pp3/4P2P/4NPPB/1r6/6KR w - - 0 36,g6,-154.0,e3c4,1
13788,151,36,blancas,4n3/2p1kp1p/1pPp1np1/3Pp3/4P2P/4NPPB/1r5R/6K1 b - - 1 36,Rh2,211.0,b2b1,1
13789,151,36,negras,4n3/2p1kp1p/1pPp1np1/3Pp3/4P2P/4NPPB/7r/6K1 w - - 0 37,Rxh2,-103.0,g1h2,1
13790,151,37,blancas,4n3/2p1kp1p/1pPp1np1/3Pp3/4P2P/4NPPB/7K/8 b - - 0 37,Kxh2,129.0,b6b5,1
13791,151,37,negras,3kn3/2p2p1p/1pPp1np1/3Pp3/4P2P/4NPPB/7K/8 w - - 1 38,Kd8,-65.0,h2g1,1
13792,151,38,blancas,3kn3/2p2p1p/1pPp1np1/3Pp3/4P1PP/4NP1B/7K/8 b - - 0 38,g4,75.0,h7h6,1
13793,151,38,negras,3kn3/2p2p2/1pPp1np1/3Pp2p/4P1PP/4NP1B/7K/8 w - - 0 39,h5,-41.0,g4g5,1
13794,151,39,blancas,3kn3/2p2p2/1pPp1np1/3Pp1Pp/4P2P/4NP1B/7K/8 b - - 0 39,g5,27.0,f6g8,1
13795,151,39,negras,3kn1n1/2p2p2/1pPp2p1/3Pp1Pp/4P2P/4NP1B/7K/8 w - - 1 40,Ng8,24.0,h3f1,1
13796,151,40,blancas,3kn1n1/2p2p2/1pPp2p1/3Pp1Pp/4P2P/4NPKB/8/8 b - - 2 40,Kg3,32.0,g8e7,1
13797,151,40,negras,3kn3/2p1np2/1pPp2p1/3Pp1Pp/4P2P/4NPKB/8/8 w - - 3 41,Ne7,0.0,h3f1,1
13798,151,41,blancas,3kn3/2p1np2/1pPp2p1/3Pp1Pp/4PP1P/4N1KB/8/8 b - - 0 41,f4,5.0,b6b5,1
13799,151,41,negras,3kn3/2p1np2/1pPp2p1/3P2Pp/4Pp1P/4N1KB/8/8 w - - 0 42,exf4+,65.0,g3f4,1
13800,151,42,blancas,3kn3/2p1np2/1pPp2p1/3P2Pp/4PK1P/4N2B/8/8 b - - 0 42,Kxf4,-72.0,b6b5,1
13801,151,42,negras,2nkn3/2p2p2/1pPp2p1/3P2Pp/4PK1P/4N2B/8/8 w - - 1 43,Nc8,60.0,e4e5,1
13802,151,43,blancas,2nkn3/2p2p2/1pPp2p1/3P2Pp/4PK1P/7B/2N5/8 b - - 2 43,Nc2,-50.0,b6b5,1
13803,151,43,negras,3kn3/n1p2p2/1pPp2p1/3P2Pp/4PK1P/7B/2N5/8 w - - 3 44,Na7,75.0,f4e3,1
13804,151,44,blancas,3kn3/n1p2p2/1pPp2p1/3P2Pp/3NPK1P/7B/8/8 b - - 4 44,Nd4,-57.0,d8e7,1
13805,151,44,negras,4n3/n1p1kp2/1pPp2p1/3P2Pp/3NPK1P/7B/8/8 w - - 5 45,Ke7,57.0,h3f1,1
13806,151,45,blancas,4n3/n1pBkp2/1pPp2p1/3P2Pp/3NPK1P/8/8/8 b - - 6 45,Bd7,-60.0,e7f8,1
13807,151,45,negras,3kn3/n1pB1p2/1pPp2p1/3P2Pp/3NPK1P/8/8/8 w - - 7 46,Kd8,63.0,f4e3,1
13808,151,46,blancas,3kn3/n1p2p2/1pPp2p1/3P2Pp/3NPK1P/7B/8/8 b - - 8 46,Bh3,-48.0,d8e7,1
13809,151,46,negras,4n3/n1p1kp2/1pPp2p1/3P2Pp/3NPK1P/7B/8/8 w - - 9 47,Ke7,67.0,h3f1,1
13810,151,47,blancas,4n3/n1p1kp2/1pPp2p1/3P2Pp/3NPK1P/8/8/5B2 b - - 10 47,Bf1,-52.0,e7f8,1
13811,151,47,negras,8/n1p1kpn1/1pPp2p1/3P2Pp/3NPK1P/8/8/5B2 w - - 11 48,Ng7,63.0,f4e3,1
13812,151,48,blancas,8/n1p1kpn1/1pPp2p1/3P2Pp/4PK1P/8/2N5/5B2 b - - 12 48,Nc2,-56.0,e7f8,1
13813,151,48,negras,4n3/n1p1kp2/1pPp2p1/3P2Pp/4PK1P/8/2N5/5B2 w - - 13 49,Ne8,43.0,c2b4,1
13814,151,49,blancas,4n3/n1p1kp2/1pPp2p1/3P2Pp/1N2PK1P/8/8/5B2 b - - 14 49,Nb4,-57.0,e7f8,1
13815,151,49,negras,3kn3/n1p2p2/1pPp2p1/3P2Pp/1N2PK1P/8/8/5B2 w - - 15 50,Kd8,32.0,f1e2,1
13816,151,50,blancas,3kn3/n1p2p2/NpPp2p1/3P2Pp/4PK1P/8/8/5B2 b - - 16 50,Na6,-54.0,a7c8,1
13817,151,50,negras,2k1n3/n1p2p2/NpPp2p1/3P2Pp/4PK1P/8/8/5B2 w - - 17 51,Kc8,73.0,e4e5,1
13818,151,51,blancas,2k1n3/n1p2p2/NpPp2p1/3PP1Pp/5K1P/8/8/5B2 b - - 0 51,e5,0.0,d6e5,1
13819,151,51,negras,2k1n3/n1p2p2/NpP3p1/3Pp1Pp/5K1P/8/8/5B2 w - - 0 52,dxe5+,-8.0,f4e5,1
13820,151,52,blancas,2k1n3/n1p2p2/NpP3p1/3PK1Pp/7P/8/8/5B2 b - - 0 52,Kxe5,6.0,c8d8,1
13821,151,52,negras,3kn3/n1p2p2/NpP3p1/3PK1Pp/7P/8/8/5B2 w - - 1 53,Kd8,-28.0,f1d3,1
13822,151,53,blancas,3kn3/n1p2p2/NpP3p1/3PK1Pp/2B4P/8/8/8 b - - 2 53,Bc4,1.0,e8d6,1
13823,151,53,negras,2nkn3/2p2p2/NpP3p1/3PK1Pp/2B4P/8/8/8 w - - 3 54,Nc8,0.0,a6b4,1
13824,151,54,blancas,2nkn3/2p2p2/NpP3p1/3PK1Pp/7P/3B4/8/8 b - - 4 54,Bd3,0.0,e8d6,1
13825,151,54,negras,3kn3/2p2p2/NpPn2p1/3PK1Pp/7P/3B4/8/8 w - - 5 55,Ncd6,0.0,a6b4,1
13826,151,55,blancas,3kn3/2p2p2/NpPn2p1/3PK1Pp/7P/8/2B5/8 b - - 6 55,Bc2,64.0,d8e7,1
13827,151,55,negras,3k4/2p2pn1/NpPn2p1/3PK1Pp/7P/8/2B5/8 w - - 7 56,Ng7,0.0,a6b8,1
13828,151,56,blancas,3k4/2p2pn1/NpPn1Kp1/3P2Pp/7P/8/2B5/8 b - - 8 56,Kf6,0.0,g7e8,1
13829,151,56,negras,3kn3/2p2p2/NpPn1Kp1/3P2Pp/7P/8/2B5/8 w - - 9 57,Nge8+,-82.0,f6e5,1
13830,151,57,blancas,3kn3/2p2p2/NpPn2p1/3PK1Pp/7P/8/2B5/8 b - - 10 57,Ke5,35.0,d8e7,1
13831,151,57,negras,4n3/2p1kp2/NpPn2p1/3PK1Pp/7P/8/2B5/8 w - - 11 58,Ke7,0.0,c2d3,1
13832,151,58,blancas,4n3/2p1kp2/NpPn2p1/3PK1Pp/7P/3B4/8/8 b - - 12 58,Bd3,0.0,e7f8,1
13833,151,58,negras,3kn3/2p2p2/NpPn2p1/3PK1Pp/7P/3B4/8/8 w - - 13 59,Kd8,0.0,a6b4,1
13834,151,59,blancas,3kn3/2p2p2/1pPn2p1/3PK1Pp/1N5P/3B4/8/8 b - - 14 59,Nb4,23.0,e8g7,1
13835,151,59,negras,3k4/2p2pn1/1pPn2p1/3PK1Pp/1N5P/3B4/8/8 w - - 15 60,Ng7,-9.0,b4c2,1
13836,151,60,blancas,3k4/2p2pn1/1pPn1Kp1/3P2Pp/1N5P/3B4/8/8 b - - 16 60,Kf6,0.0,g7e8,1
13837,151,60,negras,3k4/2p2p2/1pPn1Kp1/3P1nPp/1N5P/3B4/8/8 w - - 17 61,Ngf5,64.0,d3f5,1
13838,151,61,blancas,3k4/2p2p2/1pPn1Kp1/3P1BPp/1N5P/8/8/8 b - - 0 61,Bxf5,0.0,d6f5,1
13839,151,61,negras,3k4/2p2p2/1pP2Kp1/3P1nPp/1N5P/8/8/8 w - - 0 62,Nxf5,7.0,b4d3,1
13840,151,62,blancas,3k4/2p2K2/1pP3p1/3P1nPp/1N5P/8/8/8 b - - 0 62,Kxf7,-52.0,f5h4,1
13841,151,62,negras,3k4/2p2K2/1pP3p1/3P2Pp/1N5n/8/8/8 w - - 0 63,Nxh4,23.0,b4c2,1
13842,151,63,blancas,3k4/2p2K2/1pP3p1/3P2Pp/7n/3N4/8/8 b - - 1 63,Nd3,0.0,d8c8,1
13843,151,63,negras,3k4/2p2K2/2P3p1/1p1P2Pp/7n/3N4/8/8 w - - 0 64,b5,0.0,d3b4,1
13844,151,64,blancas,3k4/2p5/2P2Kp1/1p1P2Pp/7n/3N4/8/8 b - - 1 64,Kf6,-46.0,h4f3,1
13845,151,64,negras,3k4/2p5/2P2Kp1/1p1P2Pp/8/3N1n2/8/8 w - - 2 65,Nf3,-10.0,d3f4,1
13846,151,65,blancas,3k4/2p5/2P3K1/1p1P2Pp/8/3N1n2/8/8 b - - 0 65,Kxg6,9.0,h5h4,1
13847,151,65,negras,3k4/2p5/2P3K1/1p1P2P1/7p/3N1n2/8/8 w - - 0 66,h4,22.0,g6f5,1
13848,151,66,blancas,3k4/2p5/2P5/1p1P1KP1/7p/3N1n2/8/8 b - - 1 66,Kf5,-17.0,h4h3,1
13849,151,66,negras,3k4/2p5/2P5/1p1P1KP1/8/3N1n1p/8/8 w - - 0 67,h3,-90.0,g5g6,1
13850,151,67,blancas,3k4/2p5/2P3P1/1p1P1K2/8/3N1n1p/8/8 b - - 0 67,g6,100.0,h3h2,1
13851,151,67,negras,3k4/2p5/2P3P1/1p1P1K2/7n/3N3p/8/8 w - - 1 68,Nh4+,-45.0,f5f6,1
13852,151,68,blancas,3k4/2p5/2P3P1/1p1P4/6Kn/3N3p/8/8 b - - 2 68,Kg4,268.0,h4g6,1
13853,151,68,negras,3k4/2p5/2P3n1/1p1P4/6K1/3N3p/8/8 w - - 0 69,Nxg6,-258.0,g4h3,1
13854,151,69,blancas,3k4/2p5/2P3n1/1p1P4/8/3N3K/8/8 b - - 0 69,Kxh3,271.0,d8e7,1
13855,151,69,negras,8/2p1k3/2P3n1/1p1P4/8/3N3K/8/8 w - - 1 70,Ke7,-305.0,h3g4,1
13856,151,70,blancas,8/2p1k3/2P3n1/1p1P4/6K1/3N4/8/8 b - - 2 70,Kg4,265.0,e7d6,1
13857,151,70,negras,8/2p5/2Pk2n1/1p1P4/6K1/3N4/8/8 w - - 3 71,Kd6,-289.0,g4g5,1
13858,151,71,blancas,8/2p5/2Pk2n1/1p1P1K2/8/3N4/8/8 b - - 4 71,Kf5,268.0,g6e7,1
13859,151,71,negras,8/2p1n3/2Pk4/1p1P1K2/8/3N4/8/8 w - - 5 72,Ne7+,-271.0,f5e4,1
13860,151,72,blancas,8/2p1n3/2Pk4/1p1P4/4K3/3N4/8/8 b - - 6 72,Ke4,259.0,e7d5,1
13861,151,72,negras,8/2p5/2Pk4/1p1n4/4K3/3N4/8/8 w - - 0 73,Nxd5,-310.0,e4d4,1
13862,151,73,blancas,8/2p5/2Pk4/1p1n4/3K4/3N4/8/8 b - - 1 73,Kd4,240.0,d6c6,1
13863,151,73,negras,8/2p1n3/2Pk4/1p6/3K4/3N4/8/8 w - - 2 74,Ne7,-375.0,d4c3,1
13864,151,74,blancas,8/2p1n3/2Pk4/1p6/8/2KN4/8/8 b - - 3 74,Kc3,294.0,e7c6,1
13865,151,74,negras,8/2p5/2nk4/1p6/8/2KN4/8/8 w - - 0 75,Nxc6,-237.0,d3e1,1
13866,151,75,blancas,8/2p5/2nk4/1p6/8/1K1N4/8/8 b - - 1 75,Kb3,290.0,d6d5,1
13867,151,75,negras,8/2p5/3k4/1p2n3/8/1K1N4/8/8 w - - 2 76,Ne5,-275.0,d3e1,1
13868,151,76,blancas,8/2p5/3k4/1p2n3/8/1K6/5N2/8 b - - 3 76,Nf2,312.0,d6d5,1
13869,151,76,negras,8/8/3k4/1pp1n3/8/1K6/5N2/8 w - - 0 77,c5,-355.0,b3c2,1
13870,151,77,blancas,8/8/3k4/1pp1n3/8/1K1N4/8/8 b - - 1 77,Nd3,957.0,e5d3,1
13871,152,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,-51.0,e7e5,2
13872,152,1,negras,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c5,40.0,g1f3,2
13873,152,2,blancas,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3,-49.0,b8c6,2
13874,152,2,negras,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,e6,48.0,c2c3,2
13875,152,3,blancas,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d4,0.0,c5d4,2
13876,152,3,negras,rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,cxd4,86.0,c1d2,2
13877,152,4,blancas,rnbqkbnr/pp1p1ppp/4p3/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,Nxd4,-21.0,a7a6,2
13878,152,4,negras,rnbqkbnr/1p1p1ppp/p3p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,a6,76.0,c1e3,2
13879,152,5,blancas,rnbqkbnr/1p1p1ppp/p3p3/8/3NP3/3B4/PPP2PPP/RNBQK2R b KQkq - 1 5,Bd3,-34.0,f8d6,2
13880,152,5,negras,rnbqk1nr/1p1p1ppp/p3p3/2b5/3NP3/3B4/PPP2PPP/RNBQK2R w KQkq - 2 6,Bc5,57.0,d4b3,2
13881,152,6,blancas,rnbqk1nr/1p1p1ppp/p3p3/2b5/3NP3/2PB4/PP3PPP/RNBQK2R b KQkq - 0 6,c3,-18.0,e6e5,2
13882,152,6,negras,rnbqk1nr/1p3ppp/p2pp3/2b5/3NP3/2PB4/PP3PPP/RNBQK2R w KQkq - 0 7,d6,-3.0,e1g1,2
13883,152,7,blancas,rnbqk1nr/1p3ppp/p2pp3/2b5/3NP3/2PB4/PP1N1PPP/R1BQK2R b KQkq - 1 7,Nd2,-28.0,g8f6,2
13884,152,7,negras,rnbqk2r/1p3ppp/p2ppn2/2b5/3NP3/2PB4/PP1N1PPP/R1BQK2R w KQkq - 2 8,Nf6,40.0,d2f3,2
13885,152,8,blancas,rnbqk2r/1p3ppp/p2ppn2/2b5/3NP3/2PB4/PP1N1PPP/R1BQ1RK1 b kq - 3 8,O-O,-1.0,e6e5,2
13886,152,8,negras,rnbq1rk1/1p3ppp/p2ppn2/2b5/3NP3/2PB4/PP1N1PPP/R1BQ1RK1 w - - 4 9,O-O,-9.0,d2b3,2
13887,152,9,blancas,rnbq1rk1/1p3ppp/p2ppn2/2b5/P2NP3/2PB4/1P1N1PPP/R1BQ1RK1 b - - 0 9,a4,-24.0,b8c6,2
13888,152,9,negras,rnbq1rk1/1p3ppp/p2p1n2/2b1p3/P2NP3/2PB4/1P1N1PPP/R1BQ1RK1 w - - 0 10,e5,11.0,d4b3,2
13889,152,10,blancas,rnbq1rk1/1p3ppp/p2p1n2/2b1p3/P3P3/1NPB4/1P1N1PPP/R1BQ1RK1 b - - 1 10,N4b3,7.0,c5a7,2
13890,152,10,negras,rnbq1rk1/bp3ppp/p2p1n2/4p3/P3P3/1NPB4/1P1N1PPP/R1BQ1RK1 w - - 2 11,Ba7,14.0,d2c4,2
13891,152,11,blancas,rnbq1rk1/bp3ppp/p2p1n2/4p3/P1N1P3/1NPB4/1P3PPP/R1BQ1RK1 b - - 3 11,Nc4,-29.0,c8e6,2
13892,152,11,negras,rn1q1rk1/bp3ppp/p2pbn2/4p3/P1N1P3/1NPB4/1P3PPP/R1BQ1RK1 w - - 4 12,Be6,-4.0,c1g5,2
13893,152,12,blancas,rn1q1rk1/bp3ppp/p2pbn2/4p3/P1N1P3/1NPB4/1P2QPPP/R1B2RK1 b - - 5 12,Qe2,128.0,b8d7,2
13894,152,12,negras,r2q1rk1/bp3ppp/p1npbn2/4p3/P1N1P3/1NPB4/1P2QPPP/R1B2RK1 w - - 6 13,Nc6,8.0,c1g5,2
13895,152,13,blancas,r2q1rk1/bp3ppp/p1npbn2/4p1B1/P1N1P3/1NPB4/1P2QPPP/R4RK1 b - - 7 13,Bg5,2.0,h7h6,2
13896,152,13,negras,r2q1rk1/bp3pp1/p1npbn1p/4p1B1/P1N1P3/1NPB4/1P2QPPP/R4RK1 w - - 0 14,h6,-3.0,g5h4,2
13897,152,14,blancas,r2q1rk1/bp3pp1/p1npbn1p/4p3/P1N1P2B/1NPB4/1P2QPPP/R4RK1 b - - 1 14,Bh4,6.0,g7g5,2
13898,152,14,negras,r2q1rk1/bp3p2/p1npbn1p/4p1p1/P1N1P2B/1NPB4/1P2QPPP/R4RK1 w - - 0 15,g5,9.0,h4g3,2
13899,152,15,blancas,r2q1rk1/bp3p2/p1npbn1p/4p1p1/P1N1P3/1NPB2B1/1P2QPPP/R4RK1 b - - 1 15,Bg3,38.0,g8g7,2
13900,152,15,negras,r2q1rk1/bp2np2/p2pbn1p/4p1p1/P1N1P3/1NPB2B1/1P2QPPP/R4RK1 w - - 2 16,Ne7,-36.0,a1d1,2
13901,152,16,blancas,r2q1rk1/bp2np2/p2pbn1p/4p1p1/P1N1P3/2PB2B1/1P1NQPPP/R4RK1 b - - 3 16,Nbd2,124.0,e7g6,2
13902,152,16,negras,r2q1rk1/bp3p2/p2pbnnp/4p1p1/P1N1P3/2PB2B1/1P1NQPPP/R4RK1 w - - 4 17,Ng6,-85.0,a1d1,2
13903,152,17,blancas,r2q1rk1/bp3p2/p2pbnnp/4p1p1/P1N1P3/2PB2B1/1P1NQPPP/R3R1K1 b - - 5 17,Rfe1,114.0,g8g7,2
13904,152,17,negras,r2q1rk1/bp3p2/p2pbnn1/4p1pp/P1N1P3/2PB2B1/1P1NQPPP/R3R1K1 w - - 0 18,h5,-144.0,c4e3,2
13905,152,18,blancas,r2q1rk1/bp3p2/p2pbnn1/4p1pp/P1N1P3/2PB2BP/1P1NQPP1/R3R1K1 b - - 0 18,h3,312.0,g8g7,2
13906,152,18,negras,r2q1rk1/bp3p2/p2pbnn1/4p1p1/P1N1P2p/2PB2BP/1P1NQPP1/R3R1K1 w - - 0 19,h4,-21.0,g3h2,2
13907,152,19,blancas,r2q1rk1/bp3p2/p2pbnn1/4p1p1/P1N1P2p/2PB3P/1P1NQPPB/R3R1K1 b - - 1 19,Bh2,116.0,g8g7,2
13908,152,19,negras,r2q1rk1/bp3p2/p2pbnn1/4p3/P1N1P1pp/2PB3P/1P1NQPPB/R3R1K1 w - - 0 20,g4,-100.0,g1h1,2
13909,152,20,blancas,r2q1rk1/bp3p2/p2pbnn1/4p3/P1N1P1pp/2PB3P/1P1NQPPB/R3R2K b - - 1 20,Kh1,195.0,g8g7,2
13910,152,20,negras,r2q1rk1/bp3p2/p2pbnn1/4p3/P1N1P2p/2PB3p/1P1NQPPB/R3R2K w - - 0 21,gxh3,50.0,g2h3,2
13911,152,21,blancas,r2q1rk1/bp3p2/p2pbnn1/4p3/P1N1P2p/2PB3P/1P1NQP1B/R3R2K b - - 0 21,gxh3,-6.0,g8g7,2
13912,152,21,negras,r2q1rk1/bp3p2/p2p1nn1/4p3/P1N1P2p/2PB3b/1P1NQP1B/R3R2K w - - 0 22,Bxh3,-58.0,e1g1,2
13913,152,22,blancas,r2q1rk1/bp3p2/p2p1nn1/4p3/P1N1P2p/2PB3b/1P1NQP1B/R5RK b - - 1 22,Rg1,39.0,a8c8,2
13914,152,22,negras,r2q1r2/bp3pk1/p2p1nn1/4p3/P1N1P2p/2PB3b/1P1NQP1B/R5RK w - - 2 23,Kg7,119.0,d2f3,2
13915,152,23,blancas,r2q1r2/bp3pk1/p2p1nn1/4p3/P3P2p/2PBN2b/1P1NQP1B/R5RK b - - 3 23,Ne3,103.0,a7e3,2
13916,152,23,negras,r2q1r2/1p3pk1/p2p1nn1/4p3/P3P2p/2PBb2b/1P1NQP1B/R5RK w - - 0 24,Bxe3,-143.0,e2e3,2
13917,152,24,blancas,r2q1r2/1p3pk1/p2p1nn1/4p3/P3P2p/2PBQ2b/1P1N1P1B/R5RK b - - 0 24,Qxe3,102.0,h3g4,2
13918,152,24,negras,r2q1r2/1p3pk1/p2p2n1/4p3/P3P1np/2PBQ2b/1P1N1P1B/R5RK w - - 1 25,Ng4,-55.0,e3e2,2
13919,152,25,blancas,r2q1r2/1p3pk1/p2p2n1/4p3/P3P1np/2PB1Q1b/1P1N1P1B/R5RK b - - 2 25,Qf3,502.0,d8g5,2
13920,152,25,negras,r4r2/1p3pk1/p2p1qn1/4p3/P3P1np/2PB1Q1b/1P1N1P1B/R5RK w - - 3 26,Qf6,-442.0,h2e5,2
13921,152,26,blancas,r4r2/1p3pk1/p2p1qn1/4p3/P3P1Rp/2PB1Q1b/1P1N1P1B/R6K b - - 0 26,Rxg4,512.0,f6f3,2
13922,152,26,negras,r4r2/1p3pk1/p2p2n1/4p3/P3P1Rp/2PB1q1b/1P1N1P1B/R6K w - - 0 27,Qxf3+,-482.0,d2f3,2
13923,152,27,blancas,r4r2/1p3pk1/p2p2n1/4p3/P3P1Rp/2PB1N1b/1P3P1B/R6K b - - 0 27,Nxf3,501.0,h3g4,2
13924,152,27,negras,r4r2/1p3pk1/p2p2n1/4p3/P3P1bp/2PB1N2/1P3P1B/R6K w - - 0 28,Bxg4,-414.0,f3h4,2
13925,152,28,blancas,r4r2/1p3pk1/p2p2n1/4p3/P3P1bN/2PB4/1P3P1B/R6K b - - 0 28,Nxh4,544.0,g6h4,2
13926,152,28,negras,r4r2/1p3pk1/p2p4/4p3/P3P1bn/2PB4/1P3P1B/R6K w - - 0 29,Nxh4,-459.0,a1g1,2
13927,152,29,blancas,r4r2/1p3pk1/p2p4/4p3/P3P1bn/2PB4/1P3P1B/6RK b - - 1 29,Rg1,412.0,f7f5,2
13928,152,29,negras,r4r2/1p3pk1/p2p4/4p3/P3P1b1/2PB1n2/1P3P1B/6RK w - - 2 30,Nf3,-391.0,g1g4,2
13929,152,30,blancas,r4r2/1p3pk1/p2p4/4p3/P3P1R1/2PB1n2/1P3P1B/7K b - - 0 30,Rxg4+,412.0,g7f6,2
13930,152,30,negras,r4r2/1p3p2/p2p1k2/4p3/P3P1R1/2PB1n2/1P3P1B/7K w - - 1 31,Kf6,-513.0,h2g3,2
13931,152,31,blancas,r4r2/1p3p2/p2p1k2/4p3/P3P3/2PB1nR1/1P3P1B/7K b - - 2 31,Rg3,425.0,f3h2,2
13932,152,31,negras,r4r2/1p3p2/p2p1k2/4p3/P3P3/2PB2R1/1P3P1n/7K w - - 0 32,Nxh2,-460.0,h1h2,2
13933,152,32,blancas,r4r2/1p3p2/p2p1k2/4p3/P3P3/2PB2R1/1P3P1K/8 b - - 0 32,Kxh2,471.0,f6e7,2
13934,152,32,negras,r6r/1p3p2/p2p1k2/4p3/P3P3/2PB2R1/1P3P1K/8 w - - 1 33,Rh8+,-404.0,h2g2,2
13935,152,33,blancas,r6r/1p3p2/p2p1k2/4p3/P3P3/2PB2R1/1P3PK1/8 b - - 2 33,Kg2,413.0,a8c8,2
13936,152,33,negras,6rr/1p3p2/p2p1k2/4p3/P3P3/2PB2R1/1P3PK1/8 w - - 3 34,Rag8,-429.0,a4a5,2
13937,152,34,blancas,6rr/1p3p2/p2p1k2/4p3/P1B1P3/2P3R1/1P3PK1/8 b - - 4 34,Bc4,422.0,g8g3,2
13938,152,34,negras,7r/1p3p2/p2p1k2/4p3/P1B1P3/2P3r1/1P3PK1/8 w - - 0 35,Rxg3+,-417.0,f2g3,2
13939,152,35,blancas,7r/1p3p2/p2p1k2/4p3/P1B1P3/2P3P1/1P4K1/8 b - - 0 35,fxg3,397.0,f6e7,2
13940,152,35,negras,7r/1p3p2/3p1k2/p3p3/P1B1P3/2P3P1/1P4K1/8 w - - 0 36,a5,-441.0,c4d5,2
13941,153,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,-51.0,e7e5,1
13942,153,1,negras,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e6,32.0,d2d4,1
13943,153,2,blancas,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d4,-76.0,d7d5,1
13944,153,2,negras,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,d5,50.0,e4e5,1
13945,153,3,blancas,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,e5,-29.0,c7c5,1
13946,153,3,negras,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,c5,31.0,c2c3,1
13947,153,4,blancas,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,c3,-29.0,b8c6,1
13948,153,4,negras,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,Qb6,55.0,g1f3,1
13949,153,5,blancas,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5,Nf3,-39.0,c5d4,1
13950,153,5,negras,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6,Nc6,34.0,f1d3,1
13951,153,6,blancas,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R b KQkq - 0 6,a3,-48.0,c5d4,1
