,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado,parte_partida
2263,27,2,negras,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Nc6,55.0,f1c4,2,Apertura
2264,27,3,blancas,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Bb5,-35.0,g8f6,2,Apertura
2265,27,3,negras,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,Nf6,30.0,b1c3,2,Apertura
2266,27,4,blancas,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 5 4,O-O,-22.0,f6e4,2,Apertura
2267,27,4,negras,r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 5,Nxe4,40.0,d2d4,2,Apertura
2268,27,5,blancas,r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQR1K1 b kq - 1 5,Re1,-18.0,e4f2,2,Apertura
2269,27,5,negras,r1bqkb1r/pppp1ppp/2nn4/1B2p3/8/5N2/PPPP1PPP/RNBQR1K1 w kq - 2 6,Nd6,58.0,f3e5,2,Apertura
2270,27,6,blancas,r1bqkb1r/pppp1ppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 b kq - 0 6,Nxe5,-72.0,c6e5,2,Apertura
2271,27,6,negras,r1bqk2r/ppppbppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 w kq - 1 7,Be7,82.0,b5d3,2,Apertura
2272,27,7,blancas,r1bqk2r/ppppbppp/2nn4/4N3/8/8/PPPP1PPP/RNBQRBK1 b kq - 2 7,Bf1,-37.0,c6e5,2,Apertura
2273,27,7,negras,r1bqk2r/ppppbppp/3n4/4n3/8/8/PPPP1PPP/RNBQRBK1 w kq - 0 8,Nxe5,32.0,e1e5,2,Apertura
2274,27,8,blancas,r1bqk2r/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 b kq - 0 8,Rxe5,-13.0,c7c6,2,Apertura
2275,27,8,negras,r1bq1rk1/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 w - - 1 9,O-O,0,b1c3,2,Apertura
2276,27,9,blancas,r1bq1rk1/ppppbppp/3n4/4R3/3P4/8/PPP2PPP/RNBQ1BK1 b - - 0 9,d4,-7.0,c7c6,2,Apertura
2277,27,9,negras,r1bq1rk1/pppp1ppp/3n1b2/4R3/3P4/8/PPP2PPP/RNBQ1BK1 w - - 1 10,Bf6,2.0,e5e1,2,Apertura
2278,27,10,blancas,r1bq1rk1/pppp1ppp/3n1b2/8/3P4/8/PPP2PPP/RNBQRBK1 b - - 2 10,Re1,-7.0,f8e8,2,Apertura
2279,27,10,negras,r1bq1rk1/pppp1ppp/5b2/5n2/3P4/8/PPP2PPP/RNBQRBK1 w - - 3 11,Nf5,40.0,c2c3,2,Apertura
2280,27,11,blancas,r1bq1rk1/pppp1ppp/5b2/5n2/3P4/2P5/PP3PPP/RNBQRBK1 b - - 0 11,c3,-38.0,d7d5,2,Apertura
2281,27,11,negras,r1bq1rk1/ppp2ppp/5b2/3p1n2/3P4/2P5/PP3PPP/RNBQRBK1 w - - 0 12,d5,39.0,f1d3,2,Apertura
2282,27,12,blancas,r1bq1rk1/ppp2ppp/5b2/3p1n2/3P1B2/2P5/PP3PPP/RN1QRBK1 b - - 1 12,Bf4,-41.0,c7c6,2,Apertura
2283,27,12,negras,r1bq1rk1/ppp2ppp/8/3p1nb1/3P1B2/2P5/PP3PPP/RN1QRBK1 w - - 2 13,Bg5,43.0,d1f3,2,Apertura
2284,27,13,blancas,r1bq1rk1/ppp2ppp/8/3p1nb1/3P1B2/2P5/PP1Q1PPP/RN2RBK1 b - - 3 13,Qd2,-8.0,g5f4,2,Medio_juego
2285,27,13,negras,r1bq1rk1/ppp2ppp/8/3p1n2/3P1b2/2P5/PP1Q1PPP/RN2RBK1 w - - 0 14,Bxf4,46.0,d2f4,2,Medio_juego
2286,27,14,blancas,r1bq1rk1/ppp2ppp/8/3p1n2/3P1Q2/2P5/PP3PPP/RN2RBK1 b - - 0 14,Qxf4,-35.0,c7c6,2,Medio_juego
2287,27,14,negras,r1b2rk1/ppp2ppp/3q4/3p1n2/3P1Q2/2P5/PP3PPP/RN2RBK1 w - - 1 15,Qd6,18.0,e1e5,2,Medio_juego
2288,27,15,blancas,r1b2rk1/ppp2ppp/3q4/3p1n2/3P4/2P2Q2/PP3PPP/RN2RBK1 b - - 2 15,Qf3,-19.0,c7c6,2,Medio_juego
2289,27,15,negras,r1b2rk1/pp3ppp/2pq4/3p1n2/3P4/2P2Q2/PP3PPP/RN2RBK1 w - - 0 16,c6,14.0,f1d3,2,Medio_juego
2290,27,16,blancas,r1b2rk1/pp3ppp/2pq4/3p1n2/3P4/2PB1Q2/PP3PPP/RN2R1K1 b - - 1 16,Bd3,-15.0,f5h4,2,Medio_juego
2291,27,16,negras,r1b2rk1/pp3p1p/2pq2p1/3p1n2/3P4/2PB1Q2/PP3PPP/RN2R1K1 w - - 0 17,g6,41.0,g2g4,2,Medio_juego
2292,27,17,blancas,r1b2rk1/pp3p1p/2pq2p1/3p1n2/3P4/2PB1Q2/PP1N1PPP/R3R1K1 b - - 1 17,Nd2,11.0,f5g7,2,Medio_juego
2293,27,17,negras,r4rk1/pp1b1p1p/2pq2p1/3p1n2/3P4/2PB1Q2/PP1N1PPP/R3R1K1 w - - 2 18,Bd7,26.0,g2g4,2,Medio_juego
2294,27,18,blancas,r4rk1/pp1b1p1p/2pq2p1/3pRn2/3P4/2PB1Q2/PP1N1PPP/R5K1 b - - 3 18,Re5,0,f7f6,2,Medio_juego
2295,27,18,negras,r4rk1/pp1b3p/2pq1pp1/3pRn2/3P4/2PB1Q2/PP1N1PPP/R5K1 w - - 0 19,f6,26.0,e5e1,2,Medio_juego
2296,27,19,blancas,r4rk1/pp1b3p/2pq1pp1/3p1n2/3P4/2PB1Q2/PP1NRPPP/R5K1 b - - 1 19,Re2,-8.0,f5g7,2,Medio_juego
2297,27,19,negras,4rrk1/pp1b3p/2pq1pp1/3p1n2/3P4/2PB1Q2/PP1NRPPP/R5K1 w - - 2 20,Rae8,17.0,d2b3,2,Medio_juego
2298,27,20,blancas,4rrk1/pp1b3p/2pq1pp1/3p1n2/3P4/2PB1Q2/PP1NRPPP/4R1K1 b - - 3 20,Rae1,-14.0,e8e2,2,Medio_juego
2299,27,20,negras,4rrk1/pp1b3p/2pq1pp1/3p4/3P3n/2PB1Q2/PP1NRPPP/4R1K1 w - - 4 21,Nh4,40.0,f3g3,2,Medio_juego
2300,27,21,blancas,4rrk1/pp1b3p/2pq1pp1/3p4/3P3n/2PB2Q1/PP1NRPPP/4R1K1 b - - 5 21,Qg3,-34.0,d6g3,2,Medio_juego
2301,27,21,negras,4rrk1/pp1b3p/2p2pp1/3p4/3P3n/2PB2q1/PP1NRPPP/4R1K1 w - - 0 22,Qxg3,85.0,f2g3,2,Medio_juego
2302,27,22,blancas,4rrk1/pp1b3p/2p2pp1/3p4/3P3n/2PB2P1/PP1NRPP1/4R1K1 b - - 0 22,hxg3,-13.0,h4f5,2,Medio_juego
2303,27,22,negras,5rk1/pp1b3p/2p2pp1/3p4/3P3n/2PB2P1/PP1NrPP1/4R1K1 w - - 0 23,Rxe2,27.0,e1e2,2,Medio_juego
2304,27,23,blancas,5rk1/pp1b3p/2p2pp1/3p4/3P3n/2P3P1/PP1NBPP1/4R1K1 b - - 0 23,Bxe2,10.0,h4f5,2,Medio_juego
2305,27,23,negras,5rk1/pp1b3p/2p2pp1/3p1n2/3P4/2P3P1/PP1NBPP1/4R1K1 w - - 1 24,Nf5,-11.0,g3g4,2,Medio_juego
2306,27,24,blancas,5rk1/pp1b3p/2p2pp1/3p1n2/3P2P1/2P5/PP1NBPP1/4R1K1 b - - 0 24,g4,-4.0,f5d6,2,Medio_juego
2307,27,24,negras,5rk1/pp1b3p/2pn1pp1/3p4/3P2P1/2P5/PP1NBPP1/4R1K1 w - - 1 25,Nd6,3.0,d2b3,2,Medio_juego
2308,27,25,blancas,5rk1/pp1b3p/2pn1pp1/3p4/3P2P1/2P2P2/PP1NB1P1/4R1K1 b - - 0 25,f3,-12.0,a7a5,2,Medio_juego
2309,27,25,negras,4r1k1/pp1b3p/2pn1pp1/3p4/3P2P1/2P2P2/PP1NB1P1/4R1K1 w - - 1 26,Re8,9.0,d2b3,2,Medio_juego
2310,27,26,blancas,4r1k1/pp1b3p/2pn1pp1/3p4/3P2P1/2P2P2/PP1NBKP1/4R3 b - - 2 26,Kf2,-3.0,a7a5,2,Medio_juego
2311,27,26,negras,4r1k1/1p1b3p/2pn1pp1/p2p4/3P2P1/2P2P2/PP1NBKP1/4R3 w - - 0 27,a5,28.0,c3c4,2,Medio_juego
2312,27,27,blancas,4r1k1/1p1b3p/2pn1pp1/p2p4/3P2P1/1PP2P2/P2NBKP1/4R3 b - - 0 27,b3,-10.0,g8g7,2,Medio_juego
2313,27,27,negras,4r1k1/1p1b3p/2pn2p1/p2p1p2/3P2P1/1PP2P2/P2NBKP1/4R3 w - - 0 28,f5,-9.0,g4f5,2,Medio_juego
2314,27,28,blancas,4r1k1/1p1b3p/2pn2p1/p2p1P2/3P4/1PP2P2/P2NBKP1/4R3 b - - 0 28,gxf5,-11.0,d7f5,2,Medio_juego
2315,27,28,negras,4r1k1/1p1b3p/2p3p1/p2p1n2/3P4/1PP2P2/P2NBKP1/4R3 w - - 0 29,Nxf5,26.0,g2g4,2,Medio_juego
2316,27,29,blancas,4r1k1/1p1b3p/2p3p1/p2p1n2/3P4/1PP2P2/P2NBKP1/2R5 b - - 1 29,Rc1,38.0,g6g5,2,Medio_juego
2317,27,29,negras,4r1k1/1p1b4/2p3p1/p2p1n1p/3P4/1PP2P2/P2NBKP1/2R5 w - - 0 30,h5,-27.0,e2d3,2,Medio_juego
2318,27,30,blancas,4r1k1/1p1b4/2p3p1/p2p1n1p/3P4/1PPB1P2/P2N1KP1/2R5 b - - 1 30,Bd3,15.0,g8g7,2,Medio_juego
2319,27,30,negras,4r3/1p1b2k1/2p3p1/p2p1n1p/3P4/1PPB1P2/P2N1KP1/2R5 w - - 2 31,Kg7,9.0,c1e1,2,Medio_juego
2320,27,31,blancas,4r3/1p1b2k1/2p3p1/p2p1n1p/3P4/1PPB1P2/P4KP1/2R2N2 b - - 3 31,Nf1,9.0,h5h4,2,Medio_juego
2321,27,31,negras,4r3/1p1b4/2p2kp1/p2p1n1p/3P4/1PPB1P2/P4KP1/2R2N2 w - - 4 32,Kf6,9.0,c1e1,2,Medio_juego
2322,27,32,blancas,4r3/1p1b4/2p2kp1/p2p1B1p/3P4/1PP2P2/P4KP1/2R2N2 b - - 0 32,Bxf5,10.0,d7f5,2,Medio_juego
2323,27,32,negras,4r3/1p6/2p2kp1/p2p1b1p/3P4/1PP2P2/P4KP1/2R2N2 w - - 0 33,Bxf5,-12.0,f1e3,2,Final
2324,27,33,blancas,4r3/1p6/2p2kp1/p2p1b1p/3P4/1PP1NP2/P4KP1/2R5 b - - 1 33,Ne3,-6.0,h5h4,2,Final
2325,27,33,negras,4r3/1p6/2p2kp1/3p1b1p/p2P4/1PP1NP2/P4KP1/2R5 w - - 0 34,a4,0,b3a4,2,Final
2326,27,34,blancas,4r3/1p6/2p2kp1/3p1b1p/p1PP4/1P2NP2/P4KP1/2R5 b - - 0 34,c4,30.0,a4a3,2,Final
2327,27,34,negras,4r3/1p6/2p2kp1/3p1b1p/2PP4/1p2NP2/P4KP1/2R5 w - - 0 35,axb3,10.0,a2b3,2,Final
2328,27,35,blancas,4r3/1p6/2p2kp1/3p1b1p/2PP4/1P2NP2/5KP1/2R5 b - - 0 35,axb3,9.0,d5c4,2,Final
2329,27,35,negras,4r3/1p6/2p2kp1/5b1p/2pP4/1P2NP2/5KP1/2R5 w - - 0 36,dxc4,-9.0,b3c4,2,Final
2330,27,36,blancas,4r3/1p6/2p2kp1/5b1p/2PP4/4NP2/5KP1/2R5 b - - 0 36,bxc4,2.0,f5d3,2,Final
2331,27,36,negras,r7/1p6/2p2kp1/5b1p/2PP4/4NP2/5KP1/2R5 w - - 1 37,Ra8,-9.0,e3f5,2,Final
2332,27,37,blancas,r7/1p6/2p2kp1/3P1b1p/2P5/4NP2/5KP1/2R5 b - - 0 37,d5,-1.0,c6d5,2,Final
2333,27,37,negras,r7/1p6/5kp1/3p1b1p/2P5/4NP2/5KP1/2R5 w - - 0 38,cxd5,2.0,e3d5,2,Final
2334,27,38,blancas,r7/1p6/5kp1/3N1b1p/2P5/5P2/5KP1/2R5 b - - 0 38,Nxd5+,30.0,f6g5,2,Final
2335,27,38,negras,r7/1p6/6p1/3Nkb1p/2P5/5P2/5KP1/2R5 w - - 1 39,Ke5,32.0,c1d1,2,Final
2336,27,39,blancas,r7/1p6/6p1/3Nkb1p/2P5/5P2/5KP1/4R3 b - - 2 39,Re1+,7.0,e5d4,2,Final
2337,27,39,negras,r7/1p6/6p1/3N1b1p/2Pk4/5P2/5KP1/4R3 w - - 3 40,Kd4,-49.0,f2g1,2,Final
2338,27,40,blancas,r7/1p6/6p1/3N1b1p/2Pk4/5P2/5KP1/3R4 b - - 4 40,Rd1+,30.0,f5d3,2,Final
2339,27,40,negras,r7/1p6/6p1/2kN1b1p/2P5/5P2/5KP1/3R4 w - - 5 41,Kc5,-32.0,d5e3,2,Final
2340,27,41,blancas,r7/1p6/6p1/2k2b1p/2P5/4NP2/5KP1/3R4 b - - 6 41,Ne3,108.0,f5e6,2,Final
2341,27,41,negras,r7/1p6/4b1p1/2k4p/2P5/4NP2/5KP1/3R4 w - - 7 42,Be6,-33.0,d1b1,2,Final
2342,27,42,blancas,r7/1p6/4b1p1/2k4p/2P5/4NP2/5KP1/1R6 b - - 8 42,Rb1,50.0,c5d4,2,Final
2343,27,42,negras,r7/1p6/2k1b1p1/7p/2P5/4NP2/5KP1/1R6 w - - 9 43,Kc6,0,f2g3,2,Final
2344,27,43,blancas,r7/1p6/2k1b1p1/2P4p/8/4NP2/5KP1/1R6 b - - 0 43,c5,0,a8a6,2,Final
2345,27,43,negras,r7/1p6/4b1p1/2k4p/8/4NP2/5KP1/1R6 w - - 0 44,Kxc5,-9.0,b1b7,2,Final
2346,27,44,blancas,r7/1R6/4b1p1/2k4p/8/4NP2/5KP1/8 b - - 0 44,Rxb7,0,a8a2,2,Final
2347,27,44,negras,8/1R6/4b1p1/2k4p/8/4NP2/r4KP1/8 w - - 1 45,Ra2+,-11.0,f2g1,2,Final
2348,27,45,blancas,8/1R6/4b1p1/2k4p/8/4NPK1/r5P1/8 b - - 2 45,Kg3,-12.0,c5d4,2,Final
2349,27,45,negras,8/1R6/4b1p1/2k4p/8/4NPK1/4r1P1/8 w - - 3 46,Re2,2.0,b7c7,2,Final
2350,27,46,blancas,8/1R6/4b1p1/2k4p/8/5PK1/4r1P1/3N4 b - - 4 46,Nd1,7.0,h5h4,2,Final
2351,27,46,negras,8/1R6/4b1p1/2k5/7p/5PK1/4r1P1/3N4 w - - 0 47,h4+,-5.0,g3h4,2,Final
2352,28,1,blancas,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,Nf3,-39.0,d7d6,1,Apertura
2353,28,1,negras,rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,d5,30.0,d2d4,1,Apertura
2354,28,2,blancas,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,d4,-26.0,g8f6,1,Apertura
2355,28,2,negras,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,Nf6,26.0,c2c4,1,Apertura
2356,28,3,blancas,rnbqkb1r/ppp1pppp/5n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,c4,-28.0,e7e6,1,Apertura
2357,28,3,negras,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,e6,58.0,b1c3,1,Apertura
2358,28,4,blancas,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,Nc3,-12.0,d5c4,1,Apertura
2359,28,4,negras,rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,Be7,27.0,c4d5,1,Apertura
2360,28,5,blancas,rnbqk2r/ppp1bppp/4pn2/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 3 5,Bf4,-21.0,d5c4,1,Apertura
2361,28,5,negras,rnbq1rk1/ppp1bppp/4pn2/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R w KQ - 4 6,O-O,36.0,c4c5,1,Apertura
2362,28,6,blancas,rnbq1rk1/ppp1bppp/4pn2/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6,e3,-53.0,c7c5,1,Apertura
2363,28,6,negras,r1bq1rk1/pppnbppp/4pn2/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 7,Nbd7,14.0,c4c5,1,Medio_juego
2364,28,7,blancas,r1bq1rk1/pppnbppp/4pn2/2Pp4/3P1B2/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 7,c5,-54.0,f6e4,1,Medio_juego
2365,28,7,negras,r1bq1rk1/pppnbppp/4p3/2Pp4/3PnB2/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 8,Ne4,91.0,c3e4,1,Medio_juego
2366,28,8,blancas,r1bq1rk1/pppnbppp/4p3/2Pp4/Q2PnB2/2N1PN2/PP3PPP/R3KB1R b KQ - 2 8,Qa4,-38.0,e6e5,1,Medio_juego
2367,28,8,negras,r1bq1rk1/pppnbppp/4p3/2Pp4/Q2P1B2/2n1PN2/PP3PPP/R3KB1R w KQ - 0 9,Nxc3,34.0,b2c3,1,Medio_juego
2368,28,9,blancas,r1bq1rk1/pppnbppp/4p3/2Pp4/Q2P1B2/2P1PN2/P4PPP/R3KB1R b KQ - 0 9,bxc3,-47.0,b7b6,1,Medio_juego
2369,28,9,negras,r1bq1rk1/pp1nbppp/2p1p3/2Pp4/Q2P1B2/2P1PN2/P4PPP/R3KB1R w KQ - 0 10,c6,71.0,f1d3,1,Medio_juego
2370,28,10,blancas,r1bq1rk1/pp1nbppp/2p1p3/2Pp4/Q2P1B2/2PBPN2/P4PPP/R3K2R b KQ - 1 10,Bd3,-137.0,a7a5,1,Medio_juego
2371,28,10,negras,r1bqr1k1/pp1nbppp/2p1p3/2Pp4/Q2P1B2/2PBPN2/P4PPP/R3K2R w KQ - 2 11,Re8,202.0,a4c2,1,Medio_juego
2372,28,11,blancas,r1bqr1k1/pp1nbppp/2p1p3/2Pp4/Q2P1B2/2PBPN2/P4PPP/R4RK1 b - - 3 11,O-O,-183.0,b7b5,1,Medio_juego
2373,28,11,negras,r1bqr1k1/pp1n1ppp/2p1pb2/2Pp4/Q2P1B2/2PBPN2/P4PPP/R4RK1 w - - 4 12,Bf6,68.0,a4c2,1,Medio_juego
2374,28,12,blancas,r1bqr1k1/pp1n1ppp/2p1pb2/2Pp4/Q2PPB2/2PB1N2/P4PPP/R4RK1 b - - 0 12,e4,66.0,e6e5,1,Medio_juego
2375,28,12,negras,r1bqr1k1/pp1n1ppp/2p2b2/2Ppp3/Q2PPB2/2PB1N2/P4PPP/R4RK1 w - - 0 13,e5,-41.0,f3e5,1,Medio_juego
2376,28,13,blancas,r1bqr1k1/pp1n1ppp/2p2b2/2PpN3/Q2PPB2/2PB4/P4PPP/R4RK1 b - - 0 13,Nxe5,142.0,f6e5,1,Medio_juego
2377,28,13,negras,r1bqr1k1/pp1n1ppp/2p5/2Ppb3/Q2PPB2/2PB4/P4PPP/R4RK1 w - - 0 14,Bxe5,-85.0,d4e5,1,Medio_juego
2378,28,14,blancas,r1bqr1k1/pp1n1ppp/2p5/2PpB3/Q2PP3/2PB4/P4PPP/R4RK1 b - - 0 14,Bxe5,122.0,d7e5,1,Medio_juego
2379,28,14,negras,r1bqr1k1/pp1n1ppp/2p5/2P1B3/Q2Pp3/2PB4/P4PPP/R4RK1 w - - 0 15,dxe4,-118.0,d3e4,1,Medio_juego
2380,28,15,blancas,r1bqr1k1/pp1n1ppp/2p5/2P1B3/Q2PB3/2P5/P4PPP/R4RK1 b - - 0 15,Bxe4,149.0,d7e5,1,Medio_juego
2381,28,15,negras,r1bqr1k1/pp3ppp/2p5/2P1n3/Q2PB3/2P5/P4PPP/R4RK1 w - - 0 16,Nxe5,-137.0,d4e5,1,Medio_juego
2382,28,16,blancas,r1bqr1k1/pp3ppp/2p5/2P1P3/Q3B3/2P5/P4PPP/R4RK1 b - - 0 16,dxe5,96.0,e8e5,1,Medio_juego
2383,28,16,negras,r1bq2k1/pp3ppp/2p5/2P1r3/Q3B3/2P5/P4PPP/R4RK1 w - - 0 17,Rxe5,-126.0,a1d1,1,Medio_juego
2384,28,17,blancas,r1bq2k1/pp3ppp/2p5/2P1r3/Q3B3/2P5/P4PPP/R3R1K1 b - - 1 17,Rfe1,186.0,c8d7,1,Medio_juego
2385,28,17,negras,r1b3k1/pp2qppp/2p5/2P1r3/Q3B3/2P5/P4PPP/R3R1K1 w - - 2 18,Qe7,-115.0,a1d1,1,Medio_juego
2386,28,18,blancas,r1b3k1/pp2qppp/2p5/2P1r3/Q3BP2/2P5/P5PP/R3R1K1 b - - 0 18,f4,126.0,e5c5,1,Medio_juego
2387,28,18,negras,r1b3k1/pp3ppp/2p5/2q1r3/Q3BP2/2P5/P5PP/R3R1K1 w - - 0 19,Qxc5+,16.0,a4d4,1,Medio_juego
2388,28,19,blancas,r1b3k1/pp3ppp/2p5/2q1r3/Q3BP2/2P5/P5PP/R3R2K b - - 1 19,Kh1,257.0,b7b5,1,Medio_juego
2389,28,19,negras,r1b3k1/pp2rppp/2p5/2q5/Q3BP2/2P5/P5PP/R3R2K w - - 2 20,Re7,-215.0,a1d1,1,Medio_juego
2390,28,20,blancas,r1b3k1/pp2rppp/2p5/2q5/4BP2/2P5/P1Q3PP/R3R2K b - - 3 20,Qc2,293.0,g7g6,1,Medio_juego
2391,28,20,negras,r1b3k1/pp2rp1p/2p3p1/2q5/4BP2/2P5/P1Q3PP/R3R2K w - - 0 21,g6,-168.0,c3c4,1,Medio_juego
2392,28,21,blancas,r1b3k1/pp2rp1p/2p3p1/2q5/4BP2/2P4P/P1Q3P1/R3R2K b - - 0 21,h3,221.0,b7b6,1,Medio_juego
2393,28,21,negras,r5k1/pp1brp1p/2p3p1/2q5/4BP2/2P4P/P1Q3P1/R3R2K w - - 1 22,Bd7,-202.0,h1h2,1,Medio_juego
2394,28,22,blancas,r5k1/pp1brp1p/2p3p1/2q5/5P2/2P2B1P/P1Q3P1/R3R2K b - - 2 22,Bf3,270.0,d7f5,1,Medio_juego
2395,28,22,negras,4r1k1/pp1brp1p/2p3p1/2q5/5P2/2P2B1P/P1Q3P1/R3R2K w - - 3 23,Rae8,-217.0,e1e7,1,Medio_juego
2396,28,23,blancas,4r1k1/pp1bRp1p/2p3p1/2q5/5P2/2P2B1P/P1Q3P1/R6K b - - 0 23,Rxe7,253.0,c5e7,1,Medio_juego
2397,28,23,negras,6k1/pp1brp1p/2p3p1/2q5/5P2/2P2B1P/P1Q3P1/R6K w - - 0 24,Rxe7,-229.0,a1d1,1,Medio_juego
2398,28,24,blancas,6k1/pp1brp1p/2p3p1/2q5/5P2/2P2B1P/P2Q2P1/R6K b - - 1 24,Qd2,323.0,a7a6,1,Medio_juego
2399,28,24,negras,6k1/pp1brp1p/2p3p1/8/5P2/2P1qB1P/P2Q2P1/R6K w - - 2 25,Qe3,-151.0,d2e3,1,Medio_juego
2400,28,25,blancas,6k1/pp1brp1p/2pQ2p1/8/5P2/2P1qB1P/P5P1/R6K b - - 3 25,Qd6,400.0,d7h3,1,Medio_juego
2401,28,25,negras,6k1/pp1brp1p/2pQ2p1/8/5P2/2q2B1P/P5P1/R6K w - - 0 26,Qxc3,-206.0,a1g1,1,Medio_juego
2402,28,26,blancas,6k1/pp1brp1p/2pQ2p1/8/5P2/2q2B1P/P5P1/3R3K b - - 1 26,Rd1,175.0,c3e3,1,Medio_juego
2403,28,26,negras,6k1/pp1b1p1p/2pQ2p1/8/5P2/2q2B1P/P5P1/3Rr2K w - - 2 27,Re1+,13.0,h1h2,1,Medio_juego
2404,28,27,blancas,6k1/pp1b1p1p/2pQ2p1/8/5P2/2q2B1P/P5P1/4R2K b - - 0 27,Rxe1,223.0,c3e1,1,Medio_juego
2405,28,27,negras,6k1/pp1b1p1p/2pQ2p1/8/5P2/5B1P/P5P1/4q2K w - - 0 28,Qxe1+,-111.0,h1h2,1,Final
2406,28,28,blancas,6k1/pp1b1p1p/2pQ2p1/8/5P2/5B1P/P5PK/4q3 b - - 1 28,Kh2,195.0,e1e8,1,Final
2407,28,28,negras,4q1k1/pp1b1p1p/2pQ2p1/8/5P2/5B1P/P5PK/8 w - - 2 29,Qe8,-244.0,h2g3,1,Final
2408,28,29,blancas,4q1k1/pp1b1p1p/2pQ2p1/8/5P1P/5B2/P5PK/8 b - - 0 29,h4,529.0,e8e6,1,Final
2409,28,29,negras,4q1k1/pp3p1p/2pQb1p1/8/5P1P/5B2/P5PK/8 w - - 1 30,Be6,-237.0,a2a3,1,Final
2410,28,30,blancas,4q1k1/pp3p1p/2pQb1p1/7P/5P2/5B2/P5PK/8 b - - 0 30,h5,186.0,e8f8,1,Final
2411,28,30,negras,4q1k1/pp3p1p/2pQ2p1/7P/5P2/5B2/b5PK/8 w - - 0 31,Bxa2,-239.0,h5h6,1,Final
2412,28,31,blancas,4q1k1/pp3p1p/2p3p1/7P/3Q1P2/5B2/b5PK/8 b - - 1 31,Qd4,308.0,a2e6,1,Final
2413,28,31,negras,6k1/pp2qp1p/2p3p1/7P/3Q1P2/5B2/b5PK/8 w - - 2 32,Qe7,-153.0,h5h6,1,Final
2414,28,32,blancas,6k1/Qp2qp1p/2p3p1/7P/5P2/5B2/b5PK/8 b - - 0 32,Qxa7,268.0,a2b1,1,Final
2415,28,32,negras,6k1/Qp2qp1p/2p3p1/3b3P/5P2/5B2/6PK/8 w - - 1 33,Bd5,-156.0,a7b8,1,Final
2416,28,33,blancas,6k1/Qp2qp1p/2p3p1/3B3P/5P2/8/6PK/8 b - - 0 33,Bxd5,186.0,c6d5,1,Final
2417,28,33,negras,6k1/Qp2qp1p/6p1/3p3P/5P2/8/6PK/8 w - - 0 34,cxd5,-254.0,h5h6,1,Final
2418,28,34,blancas,6k1/Qp2qp1p/6P1/3p4/5P2/8/6PK/8 b - - 0 34,hxg6,458.0,h7g6,1,Final
2419,28,34,negras,6k1/Qp2qp2/6p1/3p4/5P2/8/6PK/8 w - - 0 35,hxg6,-380.0,a7a8,1,Final
2420,28,35,blancas,6k1/Qp2qp2/6p1/3p4/5P2/6K1/6P1/8 b - - 1 35,Kg3,526.0,e7c7,1,Final
2421,28,35,negras,6k1/Qp3p2/6p1/3p4/5P2/6K1/6P1/4q3 w - - 2 36,Qe1+,-583.0,g3h3,1,Final
2422,28,36,blancas,6k1/Qp3p2/6p1/3p4/5P2/7K/6P1/4q3 b - - 3 36,Kh3,529.0,e1c3,1,Final
